Repository,Repo URL,Commit SHA,Commit Date (UTC),Commit URL,File Path,Line,File URL at Commit,Signal,Category,Code Snippet,Short Description
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,2023-12-13T19:09:05Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,src/main/java/edu/hw9/Task1/Statistic/StatisticSum.java,5,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73/src/main/java/edu/hw9/Task1/Statistic/StatisticSum.java#L5,Arrays.stream(,Streams,"3: import java.util.Arrays;
   4: 
>> 5: public class StatisticSum extends Statistic {
   6: 
   7:     public StatisticSum(double[] values) {",Uses Java streams for data processing.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,bb2f64703dd3719f8eb0b9f1555617a987c60f49,2023-12-15T10:58:54Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/bb2f64703dd3719f8eb0b9f1555617a987c60f49,src/main/java/edu/hw10/Task1/RandomObjectGenerator.java,15,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/bb2f64703dd3719f8eb0b9f1555617a987c60f49/src/main/java/edu/hw10/Task1/RandomObjectGenerator.java#L15,Arrays.stream(,Streams,"13: import java.util.concurrent.ThreadLocalRandom;
   14: 
>> 15: public class RandomObjectGenerator implements ObjectGenerator {
   16:     private final ThreadLocalRandom threadLocalRandom = ThreadLocalRandom.current();
   17:     private final Class<?> currentClass;",Uses Java streams for data processing.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,2023-12-13T19:09:05Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,src/main/java/edu/hw9/Task1/Statistic/StatisticMin.java,5,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73/src/main/java/edu/hw9/Task1/Statistic/StatisticMin.java#L5,Arrays.stream(,Streams,"3: import java.util.Arrays;
   4: 
>> 5: public class StatisticMin extends Statistic {
   6:     public StatisticMin(double[] values) {
   7:         super(values);",Uses Java streams for data processing.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,2023-12-13T19:09:05Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73,src/main/java/edu/hw9/Task1/Statistic/StatisticAverage.java,5,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/d0e645b8aabd7522d805f715b0b52d1cd2cf2d73/src/main/java/edu/hw9/Task1/Statistic/StatisticAverage.java#L5,Arrays.stream(,Streams,"3: import java.util.Arrays;
   4: 
>> 5: public class StatisticAverage extends Statistic {
   6: 
   7:     public StatisticAverage(double[] values) {",Uses Java streams for data processing.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,3ed47aa666e035ab09eed942e44d6d4acc56195a,2023-12-19T18:27:14Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/3ed47aa666e035ab09eed942e44d6d4acc56195a,src/main/java/edu/hw2/task3/PopularCommandExecutor.java,6,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/3ed47aa666e035ab09eed942e44d6d4acc56195a/src/main/java/edu/hw2/task3/PopularCommandExecutor.java#L6,Executor ,Executors / Thread Pools,"4: import org.apache.logging.log4j.Logger;
   5: 
>> 6: public final class PopularCommandExecutor {
   7:     private static final Logger LOGGER = LogManager.getLogger();
   8:     private final ConnectionManager manager;",Uses an Executor/Thread pool for concurrency.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,46ef3381fe4e9d8a81559d42b607fea94b8aa0c9,2023-12-21T20:22:27Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/46ef3381fe4e9d8a81559d42b607fea94b8aa0c9,src/main/java/edu/hw8/Task1/Server.java,13,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/46ef3381fe4e9d8a81559d42b607fea94b8aa0c9/src/main/java/edu/hw8/Task1/Server.java#L13,ExecutorService,Executors / Thread Pools,"11: import java.util.concurrent.Executors;
   12: 
>> 13: public class Server {
   14:     private final ExecutorService executorService =
   15:         Executors.newFixedThreadPool(Runtime.getRuntime().availableProcessors());",Uses an Executor/Thread pool for concurrency.
EduardRK/Tinkoff_Java_First_Sem,https://github.com/EduardRK/Tinkoff_Java_First_Sem,a312ba47cf28f6caf5a0116af39f0136e9cb8c10,2023-12-22T20:28:43Z,https://github.com/EduardRK/Tinkoff_Java_First_Sem/commit/a312ba47cf28f6caf5a0116af39f0136e9cb8c10,src/main/java/edu/hw8/Task3/PasswordHacker.java,16,https://github.com/EduardRK/Tinkoff_Java_First_Sem/blob/a312ba47cf28f6caf5a0116af39f0136e9cb8c10/src/main/java/edu/hw8/Task3/PasswordHacker.java#L16,ExecutorService,Executors / Thread Pools,"14: import org.jetbrains.annotations.NotNull;
   15: 
>> 16: public class PasswordHacker {
   17:     private static final int COUNT_THREADS = Runtime.getRuntime().availableProcessors();
   18:     private static final List<String> ALPHABET = new ArrayList<>();",Uses an Executor/Thread pool for concurrency.
art0s-dev/hexenhammer,https://github.com/art0s-dev/hexenhammer,1e124f60e8980d79792e90e9350c30edcd2f319c,2024-05-05T11:48:21Z,https://github.com/art0s-dev/hexenhammer/commit/1e124f60e8980d79792e90e9350c30edcd2f319c,src/main/java/statistics/StatisticsController.java,14,https://github.com/art0s-dev/hexenhammer/blob/1e124f60e8980d79792e90e9350c30edcd2f319c/src/main/java/statistics/StatisticsController.java#L14,parallelStream(,Parallel Streams,"12: import utils.Lambda;
   13: 
>> 14: public class StatisticsController implements Controller {
   15:     
   16:     private UnitController unitController;",Introduces parallel processing on a stream.
art0s-dev/hexenhammer,https://github.com/art0s-dev/hexenhammer,cc8e79ae6f0124fbe74cd2a3d2d5096ceb3c8fb0,2024-05-05T13:56:19Z,https://github.com/art0s-dev/hexenhammer/commit/cc8e79ae6f0124fbe74cd2a3d2d5096ceb3c8fb0,src/main/java/core/Unit.java,47,https://github.com/art0s-dev/hexenhammer/blob/cc8e79ae6f0124fbe74cd2a3d2d5096ceb3c8fb0/src/main/java/core/Unit.java#L47,parallelStream(,Parallel Streams,"45: /**
   46:  * This is the cornerstone of the software
>> 47:  * Each unit represents a bunch of weapons that will be rolled
   48:  * against another unit. In Order to calculate the damage Outcome of a Unit
   49:  * you will have to:",Introduces parallel processing on a stream.
art0s-dev/hexenhammer,https://github.com/art0s-dev/hexenhammer,b37a15a888a376086bbacfd1191fffb507a0201b,2024-02-11T19:25:19Z,https://github.com/art0s-dev/hexenhammer/commit/b37a15a888a376086bbacfd1191fffb507a0201b,src/main/java/utils/Lambda.java,8,https://github.com/art0s-dev/hexenhammer/blob/b37a15a888a376086bbacfd1191fffb507a0201b/src/main/java/utils/Lambda.java#L8,Runnable,Threads,"6: import org.eclipse.swt.events.SelectionListener;
   7: 
>> 8: public class Lambda {
   9:     public static SelectionListener select(Runnable fn) {
   10:         return new SelectionListener() {",Spawns or manages explicit threads.
jinghui70/rainbow-dbaccess,https://github.com/jinghui70/rainbow-dbaccess,02c4fbda66d4e3ea0ab96d6e788e112b95f9f98a,2025-01-10T05:29:20Z,https://github.com/jinghui70/rainbow-dbaccess/commit/02c4fbda66d4e3ea0ab96d6e788e112b95f9f98a,src/main/java/io/github/jinghui70/rainbow/dbaccess/memory/Table.java,12,https://github.com/jinghui70/rainbow-dbaccess/blob/02c4fbda66d4e3ea0ab96d6e788e112b95f9f98a/src/main/java/io/github/jinghui70/rainbow/dbaccess/memory/Table.java#L12,parallelStream(,Parallel Streams,"10: import java.util.Objects;
   11: 
>> 12: public class Table {
   13: 
   14:     public static final String DEFAULT_NAME = ""X"";",Introduces parallel processing on a stream.
jinghui70/rainbow-dbaccess,https://github.com/jinghui70/rainbow-dbaccess,7ae324c27a60d1b41cda6f6900fc473870e4144e,2024-09-13T07:46:42Z,https://github.com/jinghui70/rainbow-dbaccess/commit/7ae324c27a60d1b41cda6f6900fc473870e4144e,src/main/java/io/github/jinghui70/rainbow/dbaccess/enumSupport/CodeEnum.java,7,https://github.com/jinghui70/rainbow-dbaccess/blob/7ae324c27a60d1b41cda6f6900fc473870e4144e/src/main/java/io/github/jinghui70/rainbow/dbaccess/enumSupport/CodeEnum.java#L7,Arrays.stream(,Streams,"5: 
   6: /**
>> 7:  * æ ‡è®°æžšä¸¾å€¼åœ¨å­˜åˆ°æ•°æ®åº“çš„æ—¶å€™ï¼Œä¿å­˜å…¶ code
   8:  */
   9: public interface CodeEnum {",Uses Java streams for data processing.
jinghui70/rainbow-dbaccess,https://github.com/jinghui70/rainbow-dbaccess,0153a928f15665eb173d7647a1a8a9ae93b6819a,2025-01-10T08:38:37Z,https://github.com/jinghui70/rainbow-dbaccess/commit/0153a928f15665eb173d7647a1a8a9ae93b6819a,src/main/java/io/github/jinghui70/rainbow/dbaccess/cnd/Cnd.java,17,https://github.com/jinghui70/rainbow-dbaccess/blob/0153a928f15665eb173d7647a1a8a9ae93b6819a/src/main/java/io/github/jinghui70/rainbow/dbaccess/cnd/Cnd.java#L17,Arrays.stream(,Streams,"15: 
   16: /**
>> 17:  * æè¿°ä¸€ä¸ªæŸ¥è¯¢æ¡ä»¶çš„å¯¹è±¡ï¼Œæ¡ä»¶çš„ä¸‰è¦ç´ ï¼šå­—æ®µåã€æ¯”è¾ƒç¬¦ã€æ¡ä»¶å€¼
   18:  */
   19: public class Cnd {",Uses Java streams for data processing.
jinghui70/rainbow-dbaccess,https://github.com/jinghui70/rainbow-dbaccess,edce3255eb66ddc6238f8f3bd5962e59af518bc0,2025-06-23T03:03:23Z,https://github.com/jinghui70/rainbow-dbaccess/commit/edce3255eb66ddc6238f8f3bd5962e59af518bc0,src/main/java/io/github/jinghui70/rainbow/dbaccess/Dba.java,30,https://github.com/jinghui70/rainbow-dbaccess/blob/edce3255eb66ddc6238f8f3bd5962e59af518bc0/src/main/java/io/github/jinghui70/rainbow/dbaccess/Dba.java#L30,Runnable,Threads,"28: 
   29: @SuppressWarnings({""unused"", ""UnusedReturnValue""})
>> 30: public class Dba {
   31: 
   32:     protected JdbcTemplate jdbcTemplate;",Spawns or manages explicit threads.
jinghui70/rainbow-dbaccess,https://github.com/jinghui70/rainbow-dbaccess,bbfbbe16166c3fe7be911616f4c9f57258bc8ebf,2025-06-03T09:48:11Z,https://github.com/jinghui70/rainbow-dbaccess/commit/bbfbbe16166c3fe7be911616f4c9f57258bc8ebf,src/main/java/io/github/jinghui70/rainbow/dbaccess/SqlWrapper.java,32,https://github.com/jinghui70/rainbow-dbaccess/blob/bbfbbe16166c3fe7be911616f4c9f57258bc8ebf/src/main/java/io/github/jinghui70/rainbow/dbaccess/SqlWrapper.java#L32,AtomicInteger,Atomics / Adders,"30: /**
   31:  * å°è£…äº†ä¸€ä¸ªSqlçš„å†…å®¹å¯¹è±¡
>> 32:  *
   33:  * @author lijinghui
   34:  */",Employs atomic variables or adders.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,e1f4451868b21ec55ef090c569494d26bbd60c76,2024-04-26T10:16:45Z,https://github.com/RIPE-NCC/rpki-core/commit/e1f4451868b21ec55ef090c569494d26bbd60c76,src/main/java/net/ripe/rpki/services/impl/background/KeyPairActivationManagementServiceBean.java,26,https://github.com/RIPE-NCC/rpki-core/blob/e1f4451868b21ec55ef090c569494d26bbd60c76/src/main/java/net/ripe/rpki/services/impl/background/KeyPairActivationManagementServiceBean.java#L26,parallelStream(,Parallel Streams,"24: @Slf4j
   25: @Service(KEY_PAIR_ACTIVATION_MANAGEMENT_SERVICE)
>> 26: public class KeyPairActivationManagementServiceBean extends SequentialBackgroundServiceWithAdminPrivilegesOnActiveNode {
   27: 
   28:     private final CertificateAuthorityViewService caViewService;",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,e1f4451868b21ec55ef090c569494d26bbd60c76,2024-04-26T10:16:45Z,https://github.com/RIPE-NCC/rpki-core/commit/e1f4451868b21ec55ef090c569494d26bbd60c76,src/main/java/net/ripe/rpki/services/impl/handlers/PublicationSupport.java,33,https://github.com/RIPE-NCC/rpki-core/blob/e1f4451868b21ec55ef090c569494d26bbd60c76/src/main/java/net/ripe/rpki/services/impl/handlers/PublicationSupport.java#L33,parallelStream(,Parallel Streams,"31:  * Publishes signed material for a CA, using the publication service.
   32:  *
>> 33:  * Extracted because publication may happen as the result of a publication command, or in the context
   34:  * of another command such as a key roll over, key revocation and subsequent archival in particular.
   35:  *",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,8edac36e1c4caeb59a7ae5153c825cedf86ae667,2025-06-02T11:22:36Z,https://github.com/RIPE-NCC/rpki-core/commit/8edac36e1c4caeb59a7ae5153c825cedf86ae667,src/main/java/net/ripe/rpki/rest/service/PublisherRepositoriesService.java,52,https://github.com/RIPE-NCC/rpki-core/blob/8edac36e1c4caeb59a7ae5153c825cedf86ae667/src/main/java/net/ripe/rpki/rest/service/PublisherRepositoriesService.java#L52,parallelStream(,Parallel Streams,"50: @RequestMapping(path = API_URL_PREFIX + ""/{caName}"", produces = {APPLICATION_JSON})
   51: @Tag(name = ""/ca/{caName}"", description = ""Operations on CAs"")
>> 52: public class PublisherRepositoriesService extends AbstractCaRestService {
   53:     public static final String NON_HOSTED_PUBLISHERS_ARE_NOT_AVAILABLE = ""non hosted publishers are not available for this instance."";
   54:",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,e1f4451868b21ec55ef090c569494d26bbd60c76,2024-04-26T10:16:45Z,https://github.com/RIPE-NCC/rpki-core/commit/e1f4451868b21ec55ef090c569494d26bbd60c76,src/main/java/net/ripe/rpki/publication/persistence/disk/FileSystemPublicationObjectPersistence.java,41,https://github.com/RIPE-NCC/rpki-core/blob/e1f4451868b21ec55ef090c569494d26bbd60c76/src/main/java/net/ripe/rpki/publication/persistence/disk/FileSystemPublicationObjectPersistence.java#L41,parallelStream(,Parallel Streams,"39: 
   40: @Component
>> 41: public class FileSystemPublicationObjectPersistence {
   42: 
   43:     private static final Logger LOG = LoggerFactory.getLogger(FileSystemPublicationObjectPersistence.class);",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,579f41a606621714868bfb6d4195f19aed7d10c0,2024-04-10T13:26:27Z,https://github.com/RIPE-NCC/rpki-core/commit/579f41a606621714868bfb6d4195f19aed7d10c0,src/main/java/net/ripe/rpki/rest/service/CaStatService.java,50,https://github.com/RIPE-NCC/rpki-core/blob/579f41a606621714868bfb6d4195f19aed7d10c0/src/main/java/net/ripe/rpki/rest/service/CaStatService.java#L50,.parallel(),Parallel Streams,"48: @Scope(""prototype"")
   49: @RestController
>> 50: @RequestMapping(path = ""/api/ca-stat"", produces = MediaType.APPLICATION_JSON)
   51: @Tag(name = ""/api/ca-stat"", description = ""Statistics on CAs"")
   52: public class CaStatService extends RestService {",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,e1f4451868b21ec55ef090c569494d26bbd60c76,2024-04-26T10:16:45Z,https://github.com/RIPE-NCC/rpki-core/commit/e1f4451868b21ec55ef090c569494d26bbd60c76,src/main/java/net/ripe/rpki/core/services/background/BackgroundTaskRunner.java,24,https://github.com/RIPE-NCC/rpki-core/blob/e1f4451868b21ec55ef090c569494d26bbd60c76/src/main/java/net/ripe/rpki/core/services/background/BackgroundTaskRunner.java#L24,.parallel(),Parallel Streams,"22: @Slf4j
   23: @Component
>> 24: public class BackgroundTaskRunner implements SmartLifecycle {
   25:     public static final int MAX_ALLOWED_EXCEPTIONS = 20;
   26:",Introduces parallel processing on a stream.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,579f41a606621714868bfb6d4195f19aed7d10c0,2024-04-10T13:26:27Z,https://github.com/RIPE-NCC/rpki-core/commit/579f41a606621714868bfb6d4195f19aed7d10c0,src/main/java/net/ripe/rpki/server/api/dto/RoaConfigurationData.java,14,https://github.com/RIPE-NCC/rpki-core/blob/579f41a606621714868bfb6d4195f19aed7d10c0/src/main/java/net/ripe/rpki/server/api/dto/RoaConfigurationData.java#L14,Stream.of(,Streams,"12: import java.util.stream.Stream;
   13: 
>> 14: public class RoaConfigurationData extends ValueObjectSupport {
   15: 
   16:     private final List<RoaConfigurationPrefixData> prefixes;",Uses Java streams for data processing.
RIPE-NCC/rpki-core,https://github.com/RIPE-NCC/rpki-core,5b7f2081e94f8f809dae94c87790bf260349b68e,2023-06-21T10:14:25Z,https://github.com/RIPE-NCC/rpki-core/commit/5b7f2081e94f8f809dae94c87790bf260349b68e,src/main/java/net/ripe/rpki/server/api/ports/ResourceServicesClient.java,21,https://github.com/RIPE-NCC/rpki-core/blob/5b7f2081e94f8f809dae94c87790bf260349b68e/src/main/java/net/ripe/rpki/server/api/ports/ResourceServicesClient.java#L21,Stream.of(,Streams,"19: import java.util.stream.Stream;
   20: 
>> 21: public interface ResourceServicesClient {
   22: 
   23:     boolean isAvailable();",Uses Java streams for data processing.
